player_id,mmr,pos1,pos2,pos3,pos4,pos5
32,1823,0.23595528614231565,0.5013778079117754,0.23947536268954728,0.020408654593679396,0.0027828886626823893
33,1662,0.011446712498585499,0.06577132844648455,0.10131036898470211,0.6522940620686242,0.1691775280016035
34,1822,0.44992392645409357,0.04519518029067401,0.02877005065471395,0.2675205244315011,0.2085903181690173
35,438,0.23196084285106683,0.07942196671905255,0.07270629093688126,0.22509627863471557,0.39081462085828367
36,2134,0.13929794650659805,0.2125162626478675,0.15138058785942496,0.3704261760678252,0.12637902691828437
37,2675,0.12436271838041102,0.249540278575852,0.05468060450916028,0.018663038837860073,0.5527533596967167
38,1267,0.15665231748337868,0.5047266444842348,0.10235965847856177,0.011302647646029028,0.22495873190779578
39,381,0.3307081291799313,0.05765054470671872,0.00010937962318811252,0.17862200308095738,0.4329099434092045
40,1711,0.06796878271434278,0.2129803775362427,0.0473849226834822,0.5268036762707128,0.14486224079521948
41,1423,0.06103846812058903,0.5397074334740632,0.1129380593337617,0.2313459000136532,0.05497013905793286
42,1087,0.2121911744329286,0.09001639175869286,0.3683287857105308,0.324276625189732,0.005187022908115766
43,2715,0.4225865133445442,0.21982656224292146,0.13750029812226924,0.0885210538111901,0.13156557247907483
44,1008,0.20285255911260583,0.01540126412106043,0.05197735951877166,0.3384934467946373,0.39127537045292476
45,2914,0.1713315743629579,0.07783391714804758,0.10985535826425832,0.6398731645265541,0.0011059856981822124
46,2158,0.15791486417469547,0.15854951133733078,0.23009828594160636,0.43117391912103703,0.022263419425330368
47,998,0.07387109408071357,0.22894627881502164,0.6334795324827348,0.04003556207438463,0.023667532547145417
48,2311,0.3250463900662784,0.17204162080378385,0.20268911742781207,0.08373291217088788,0.2164899595312379
49,2323,0.689208343985481,0.01154699995265987,0.06665252485608578,0.09560777505679698,0.1369843561489764
50,2495,0.2459141182641835,0.37095876001017813,0.044597051530127156,0.058244244161552175,0.28028582603395896
51,291,0.053017220117845806,0.44340201038751065,0.08887544253330716,0.2102921417111199,0.20441318525021657
52,2887,0.09288173679360806,0.14083156009455144,0.5315628723098471,0.04160302138597224,0.19312080941602125
53,405,0.11141001292757703,0.04118506763585074,0.035231734283965144,0.26959751201865045,0.5425756731339566
54,1471,0.1739458304912771,0.08866210160497748,0.24967242980904242,0.3994585296740866,0.0882611084206163
55,274,0.22292681860519767,0.28463257775028594,0.2743854308730319,0.05809938974484299,0.1599557830266414
56,1669,0.07072380033205086,0.003977761240678856,0.5038144162602279,0.3334509349009497,0.08803308726609275
57,2353,0.08789950445025259,0.42497100117061604,0.08875916219587845,0.018867637324631866,0.37950269485862104
58,1218,0.21396773626570356,0.17862315978508336,0.40674501293010107,0.16309306729770345,0.03757102372140873
59,1769,0.4397061277154711,0.05074201564702988,0.05354423535291761,0.22782975478797496,0.2281778664966064
60,357,0.11190394300128644,0.10491203929379542,0.10038769481794471,0.43879460153190786,0.2440017213550657
61,1987,0.10622651318725189,0.5477362848719644,0.24372552555332894,0.0653595440557696,0.03695213233168537
62,1276,0.08038500850082654,0.004031856599376419,0.5723818452229628,0.22304759843208236,0.12015369124475188
63,2680,0.1102367112570235,0.06837876566343552,0.6838458812140077,0.0360745000012368,0.10146414186429645
64,296,0.018331124095800726,0.01846775616464578,0.24326025353404251,0.34101436820771336,0.3789264979977975
65,2450,0.0792942917558906,0.6829530107311356,0.10995762344562238,0.0363427020825434,0.09145237198480805
66,2125,0.26467138044929817,0.11039210461282338,0.19258051777200805,0.06166934126904311,0.37068665589682737
67,2322,0.0008972040874639494,0.07061390822199466,0.011714986614039889,0.8768701408758893,0.039903760200612204
68,2103,0.029318025303514298,0.012878263891278515,0.47181950519929117,0.4078064157141597,0.0781777898917562
69,2190,0.10146785509863912,0.5773904932815271,0.04597486347934252,0.044598326584105806,0.23056846155638536
70,413,0.008217584112358702,0.23284655199516857,0.5341325562132377,0.14924403852857424,0.0755592691506608
71,2685,0.31868710127733035,0.06002379197160038,0.30243725853296705,0.28275868782562186,0.036093160392480415
72,855,0.002802055957004229,0.2326072831300019,0.05274069703322442,0.015719188707552307,0.6961307751722171
73,426,0.06951839318653327,0.38698038468444385,0.06165539937043811,0.19111912510419227,0.2907266976543923
74,823,0.08536563237395425,0.10374855458626255,0.3100066961546915,0.13225892949426524,0.3686201873908265
75,535,0.04377412154017772,0.6247182026197642,0.16386219373054542,0.07165384858418493,0.09599163352532773
76,1135,0.24183860441518268,0.023659446275098854,0.31559072302041125,0.18963768393138208,0.22927354235792521
77,1956,0.21815988734737743,0.45243136186130717,0.2956916267261585,0.026873323813163628,0.0068438002519933955
78,1756,0.0453376822902379,0.04187239668464081,0.022798124019124753,0.3343443283347451,0.5556474686712515
79,2251,0.3416434544717034,0.10409153134229264,0.08832886249904656,0.2626267065149115,0.20330944517204594
80,2015,0.010720765500947064,0.3260889157696793,0.08077932699055915,0.02762792727287208,0.5547830644659424
81,2761,0.2263932255370765,0.088832118350414,0.1858399711730814,0.3391973905709566,0.1597372943684715
82,346,0.08616575191542471,0.24055905467477434,0.26685965025734787,0.06948823913422704,0.33692730401822596
83,2572,0.08244714655098649,0.17004318530092608,0.48216777334224065,0.0132023301831794,0.2521395646226673
84,688,0.06814725311363282,0.34361275105361583,0.11505239383639244,0.08176357713431284,0.39142402486204586
85,988,0.08541845492638421,0.020659077725216687,0.4162222742558143,0.24390796518547558,0.2337922279071092
86,2074,0.2674296267789872,0.01812305789493299,0.22280526411911336,0.10745809518031689,0.3841839560266497
87,1231,0.46625757526697453,0.235889509750902,0.141558125206145,0.06783140287055973,0.08846338690541876
88,2907,0.23379118766101295,0.2488553454028622,0.148282183395379,0.31725059068499334,0.05182069285575254
89,2284,0.1263771080338505,0.13601802802691768,0.1400978976731656,0.32078124850454676,0.2767257177615195
90,2577,0.19251727914105124,0.06183789038765467,0.2435662135434714,0.17884256999195638,0.3232360469358662
91,1347,0.5558140778615687,0.03949020751657013,0.18347685460720417,0.1558244386339383,0.06539442138071856
92,677,0.36806253697344093,0.30648054042276535,0.04035541777561109,0.24651767456267476,0.03858383026550776
93,1305,0.480870904248179,0.17962736422688727,0.051770723660679925,0.053292778453446335,0.23443822941080744
94,1518,0.3637192178116115,0.19521307415312117,0.03943723853554262,0.10589900268492991,0.2957314668147949
95,126,0.3666271476926003,0.3335707861807508,0.07675468833046929,0.1717078231433148,0.05133955465286481
96,682,0.028325830340287284,0.05669636023186125,0.316986448935019,0.0291325272606989,0.5688588332321335
97,2258,0.0030746039652578515,0.3175741241316027,0.0038487917865980027,0.1599712281316275,0.5155312519849139
98,2260,0.04011132070845604,0.0012386911310634575,0.6441602180884947,0.23405634521254357,0.08043342485944222
99,1393,0.06677464186006907,0.2525931956206154,0.45328411259789464,0.18668609330451977,0.040661956616900925
100,1816,0.26581778994002103,0.13205702865917338,0.5103173773230258,0.04670777322346258,0.04510003085431711
101,2404,0.14227979365482532,0.495632712053588,0.023584907271446395,0.24967226257370673,0.08883032444643363
102,1422,0.5654936714340578,0.19568153829954624,0.06033525470843224,0.16108864736167466,0.017400888196288957
103,2564,0.16927998116459458,0.17689591219988185,0.12453895094264991,0.04108411541796204,0.4882010402749116
104,1944,0.06781503105063834,0.07093547581215116,0.5765532362572997,0.26240574441688624,0.02229051246302465
105,663,0.5589128079804644,0.022270264865478083,0.19760299473116677,0.17828814583380337,0.04292578658908734
106,847,0.028140804834858816,0.19552491604039351,0.006915909287307773,0.3645549915651163,0.40486337827232366
107,1019,0.014580531255490782,0.2818502106887815,0.03632807454155406,0.5196064819524236,0.14763470156175001
108,195,0.007011585527159319,0.4805941782878112,0.20915822159634748,0.04964407784740708,0.2535919367412748
109,855,0.25385549744826463,0.02664375986308552,0.4511444268900869,0.08298003097637921,0.18537628482218368
110,376,0.10035810156172612,0.21908862986228217,0.45191097363320887,0.03989779144891499,0.1887445034938677
111,1376,0.5748529106586862,0.002983208325620858,0.2500194604826788,0.1554096922899831,0.016734728243031044
112,1154,0.14508313583582735,0.18066888612470008,0.003229071077732853,0.34407986862976064,0.32693903833197924
113,2042,0.18948332678863228,0.395489992065385,0.1195226323418964,0.28664301297893713,0.008861035825149322
114,1045,0.15796293881826062,0.5291706858049408,0.0270594267402345,0.03477160999275016,0.251035338643814
115,1226,0.31963734458342324,0.046829385244909115,0.18260085348533808,0.07607877625506936,0.37485364043126024
116,2450,0.033299557987366585,0.03052208257386883,0.16758493404615427,0.4570854765786999,0.3115079488139104
117,1224,0.07785900242455299,0.04563045538482091,0.4742596522274753,0.06106491557270162,0.3411859743904493
118,2033,0.19823993013710664,0.07425899469092112,0.03653672902534804,0.4198630886373476,0.27110125750927655
119,2097,0.2539082408324463,0.0988016651876161,0.2706171302151229,0.30286047457412707,0.07381248919068761
120,1296,0.010038987896112359,0.09572217559259841,0.66883470925955,0.020691781625483015,0.2047123456262561
121,2098,0.14881233452346287,0.19336727024120562,0.6164672383609041,0.010704619460972665,0.030648537413454913
122,665,0.016117219604708126,0.17230444305496956,0.567507768520801,0.03840455945574828,0.20566600936377294
123,727,0.004022599237894672,0.14503062272673975,0.35988784881342717,0.009211973321789847,0.48184695590014853
124,1827,0.11968810993914347,0.3171627522321764,0.13915272078703445,0.016002350159637687,0.4079940668820081
125,110,0.13085940532488027,0.13493227694782317,0.32711415041055164,0.040281530054894876,0.36681263726185004
126,1269,0.0965931043769675,0.2986389915126984,0.0683034864211204,0.46418916558967727,0.07227525209953657
127,1475,0.07069033487342083,0.17275243449965344,0.09189440444771806,0.18152833053144263,0.4831344956477651
128,1646,0.5613297456380361,0.25922798315299705,0.08239610312232447,0.08630976817581419,0.01073639991082817
129,421,0.11411533102629282,0.024446787404399112,0.128427779845844,0.6320988767790637,0.10091122494440025
130,815,0.45970943236463735,0.10681993559488044,0.26983264942987284,0.01834626224585087,0.14529172036475851
131,1986,0.21844821004011197,0.2023114867616903,0.5116013971031653,0.050347278953882905,0.017291627141149537
132,922,0.5730955132399765,0.16588482659688641,0.2029360049871599,0.04608945701806526,0.011994198157911968
133,1372,0.15406582001682825,0.040810683000705464,0.06904968856479683,0.6932945707074826,0.042779237710186956
134,711,0.0880947558651442,0.3525016379390624,0.18950562612181093,0.281395426586978,0.0885025534870046
135,265,0.2332558297591499,0.08823330443274226,0.6523722783116841,0.026034718330504684,0.00010386916591908193
136,2725,0.06860009197688921,0.3953930262324641,0.1271808868123658,0.35860983274749036,0.05021616223079058
137,2090,0.1954758366461566,0.14676576163730445,0.5146625935300347,0.006413305061943516,0.1366825031245607
138,1390,0.4333602863407701,0.020813896063137792,0.4032197204705825,0.028933829698576507,0.1136722674269332
139,761,0.13559523982356983,0.018236139498934878,0.1356045991178056,0.2677702925639298,0.44279372899575975
140,97,0.21619681564012244,0.003724724239001285,0.35415133266723875,0.28759275226240577,0.13833437519123165
141,2196,0.31599658253614193,0.05310009521609386,0.17899380537096457,0.41450144447512477,0.03740807240167473
142,2738,0.21272188113397963,0.05166215856279835,0.5154460766495969,0.13338870155958896,0.08678118209403615
143,1391,0.07521326873731525,0.4589507806541678,0.10437389137681968,0.0549089245618455,0.30655313466985173
144,657,0.1681711287159279,0.09979944105908156,0.3040823773563124,0.19141873087816644,0.2365283219905116
145,1255,0.04132934468990915,0.07521856784464938,0.39475133174182014,0.13208710476068952,0.3566136509629318
146,959,0.22138042584198583,0.044755836404482933,0.0618412477077324,0.6219439548278347,0.050078535217964036
147,2903,0.09861018572093902,0.4905400353457871,0.20470218887935865,0.05355212786487555,0.15259546218903952
148,1368,0.16109287197693392,0.1244506321505458,0.40551155913438636,0.005370198962410131,0.30357473777572364
149,853,0.03731967313644452,0.03620657358066056,0.4301180265685781,0.011620470988226597,0.48473525572609005
150,253,0.026998651998817406,0.004040106278590635,0.20488015476655785,0.6633515097316499,0.10072957722438418
151,1795,0.35745163827707427,0.3226378513698738,0.02110891509966797,0.05818958932386057,0.24061200592952356
152,1696,0.1282255450460445,0.43921907779326713,0.115987222386371,0.014989959937172849,0.3015781948371444
153,2378,0.17380967219968,0.15281804846231606,0.4019511687746394,0.0012909520712454565,0.27013015849211897
154,1370,0.09309435634778489,0.12132508060274816,0.3413334926232007,0.16461797831626476,0.2796290921100014
155,1397,0.11870671824274213,0.02457894406866729,0.2300061329454552,0.5470862135966618,0.07962199114647357
156,577,0.05208517770765736,0.2658653968737919,0.2876175828919021,0.1850564778622282,0.2093753646644204
157,1358,0.4440695611611883,0.012222820688698758,0.34163282367745507,0.047134401167506924,0.15494039330515091
158,249,0.17935703298725794,0.413289935264348,0.02348133357835671,0.16983528126856406,0.2140364169014732
159,1741,0.07603591424089237,0.15403080757940502,0.2560378159748843,0.3296645894000376,0.18423087280478076
160,952,0.4321685683714846,0.23440901675456463,0.16129914106773519,0.16666956006041006,0.005453713745805581
161,1006,0.25450628498746497,0.043457966860552644,0.30490639139183656,0.23724707446875384,0.1598822822913918
162,1640,0.5260608401258025,0.04487012131152372,0.025324619623583587,0.18222936083326816,0.22151505810582206
163,1469,0.15682790861063123,0.36745205356274846,0.039193638692953045,0.0862257476182113,0.35030065151545586
164,1701,0.396111635773488,0.019198149415180932,0.006425789647052177,0.05582858344222406,0.5224358417220549
165,1190,0.3515394645199049,0.3627107505755416,0.04561213238460673,0.16508565334169778,0.07505199917824897
166,2727,0.05801577555502324,0.563594983687779,0.29411702570064935,0.001386851196555785,0.08288536385999266
167,1812,0.19926905430175987,0.2645483972950966,0.1812995464909907,0.02492839686842253,0.3299546050437305
168,2685,0.0036013388032812388,0.34758251273932683,0.04574273298314747,0.4955838995203169,0.10748951595392757
169,673,0.38310718669739097,0.27497082389735067,0.15233465492684553,0.012336768449510201,0.17725056602890277
170,961,0.2983795822033298,0.47252165502157184,0.003984696397896004,0.020935916027939046,0.2041781503492633
171,1905,0.17189940588932123,0.06732605188776139,0.023703303348018498,0.27107388946135647,0.46599734941354237
172,379,0.10014642168356495,0.45488414897968726,0.044013588416956205,0.04739585301322632,0.35355998790656534
173,2844,0.02879062177271307,0.256631823313385,0.055087800715712135,0.5047426925431895,0.15474706165500032
174,219,0.06087892349219467,0.3118395803922014,0.2493577522586781,0.009974434996461974,0.3679493088604639
175,725,0.058224224985073146,0.31893180363684487,0.12206667088201886,0.3495848237516704,0.1511924767443926
176,1904,0.037766614337604976,0.10193035210150728,0.4826753193658501,0.36135597103072076,0.01627174316431691
177,389,0.3379679127537828,0.009563817966529498,0.023308932745199018,0.2592920137812274,0.36986732275326134
178,1126,0.04236398638418463,0.6458639728665059,0.05259578750818555,0.23111313841355083,0.028063114827572955
179,1668,0.47908444862718413,0.010355630858530437,0.12260103162697224,0.07058952194600475,0.31736936694130835
180,390,0.399961938315116,0.11625926596228148,0.011883564445534508,0.47063449849994793,0.0012607327771199178
181,2799,0.5188052093312646,0.29465526113511636,0.08360895572224755,0.03836334755018843,0.06456722626118302
182,1397,0.1790151323138171,0.036041973930426845,0.46363916653336923,0.14639105096541524,0.17491267625697157
183,1714,0.11961909420961765,0.06194441691600208,0.42051477606772647,0.39532712395402103,0.002594588852632752
184,913,0.13763147525523206,0.03137527724324038,0.28340056467700747,0.19890825651615224,0.3486844263083677
185,2887,0.3559695953583427,0.1827727345633331,0.23849120792952516,0.0945626719138746,0.12820379023492462
186,1792,0.0945283502994596,0.3517213479898587,0.024676016638258684,0.2278569630206103,0.30121732205181273
187,2746,0.14404378937867662,0.3213853512006964,0.4119315926528757,0.10785152966248789,0.01478773710526331
188,2358,0.15373579661335052,0.43458039220079864,0.2537622258666053,0.002200615486748504,0.15572096983249703
189,2436,0.20505533252717167,0.08064919495205496,0.57822317143725,0.0072362753540988695,0.12883602572942457
190,510,0.5796685720068716,0.12970867663218583,0.033877258627450765,0.17799123739237196,0.07875425534111986
191,581,0.3638673137099245,0.026424977263915073,0.393482952568337,0.02800101628373954,0.18822374017408391
192,732,0.17742277552618133,0.11837925079079646,0.45269873157478363,0.18958361429262702,0.06191562781561168
193,555,0.21576891933536899,0.08061571828547165,0.6604393481719872,0.01709288122527965,0.02608313298189245
194,94,0.17421895294311443,0.2571373965346955,0.4528149272364041,0.10277880757169144,0.013049915714094609
195,608,0.33494070927743574,0.014799378661966614,0.2016490640801945,0.043020508421360036,0.40559033955904317
196,2203,0.06081281121837541,0.05639163216426363,0.4155084740468572,0.43389599371734094,0.03339108885316282
197,2765,0.054459651193816884,0.4808143998848317,0.34886550072971095,0.031547699586347774,0.08431274860529293
198,2227,0.673096043793985,0.01011913715570409,0.024234363128340795,0.24620088687863867,0.04634956904333134
199,1508,0.11874200329241484,0.26585790721870106,0.4264829794651813,0.14657289676993343,0.042344213253769344
200,1866,0.08159781288528509,0.594614911218404,0.03472195268320164,0.19556362754773815,0.0935016956653711
